Flag,Nombre,Direcciones,MAC,Tips,Mapas,Servicios caidos,Notas
activo,Bloque 1 - Puebla centro,10.255.178.11,04:18:D6:F8:C3:20,PTP Ubiquiti 5AC,Puebla,,
activo,Puebla1 - Puebla4,10.255.178.2,04:18:D6:F8:C3:55,NanoBridge M5 este,Puebla,,
activo,Puebla4 - Puebla1,10.255.178.3,04:18:D6:F8:C3:5E,NanoBridge M5 este,Puebla,,
activo,"Bloque 2,3 - Bloque 4",10.255.177.4,4C:5E:0C:57:6D:A1,SXT mikrotik,Puebla,,
activo,"Bloque 4 - Bloque 2,3",10.255.177.5,D4:CA:6D:F1:17:E2,SXT mikrotik,Puebla,,
activo,Fuente Alamo,10.255.255.33,,,IPs,,
activo,Lomas d Rame,10.255.255.170,,,IPs,,
activo,La Puebla2-3,10.255.255.176,,,IPs,,
activo,La Puebla1,10.255.255.177,D4:CA:6D:F1:17:E3,,IPs,,
activo,La Puebla4,10.255.255.178,,,IPs,,
activo,Nautico 1,10.255.255.121,,,IPs,,
activo,MKT C179 La Puebla Centro,10.255.255.179,,MikroTik Device,Puebla,,
activo,Check Puebla Centro,10.179.10.8,00:27:19:1F:15:F5,Fallo red,Puebla,,
activo,Nautico 2,10.255.255.122,,,IPs,,
activo,Cormoran 3,10.255.255.172,,,IPs,,
activo,Cormoran 5,10.255.255.173,,,IPs,,
activo,Vaporetto,10.255.255.171,,,IPs,,
activo,Mar Azul,10.255.255.165,,,IPs,,
activo,Ptas Mediterraneo,10.255.255.134,,,IPs,,
activo,Mares2 Bloq 1,10.255.255.191,,,IPs,,
activo,Mares2 Bloq 2,10.255.255.194,,,IPs,,
activo,Mares2 Bloq 3,10.255.255.193,CiscoSyste:49:10:1A,,IPs,,
activo,Playa Blanca,10.255.255.212,,,IPs,,
activo,Costa Azul,10.255.255.111,,,IPs,,
activo,Torremares,10.255.255.161,,,IPs,,
activo,Castillo de Mar1,10.255.255.151,,,IPs,,
activo,Castillo de Mar2,10.255.255.152,,,IPs,,
activo,Castillo de Mar3,10.255.255.153,,,IPs,,
activo,SW 2 Abajo,10.111.14.11,24:A4:3C:05:4B:CF,Sw Ubiquiti 5,Costazul,,
activo,CLU9SECT5 TT,10.9.15.10,04:18:D6:84:B2:8F,Sectorial Ubiquiti,C. Blanca,,
activo,AP-CostaAzul-Piscina,10.111.14.10,E4:8D:8C:F0:72:B1,Wifi Hotspot,Costazul,,
activo,Tintoretto,10.255.255.174,,,IPs,,
activo,Venecia Azul,10.255.255.136,,,IPs,,
activo,Esmeralda,10.255.255.162,,,IPs,,
activo,Reina,10.255.255.141,,,IPs,,
activo,La Puebla centro,10.255.255.179,,,IPs,,
activo,Sirenas 3,10.255.255.118,,,IPs,,
activo,Hawaii 2,10.255.255.188,4C:5E:0C:0A:5A:36,,IPs,,
activo,Hawaii 4,10.255.255.183,,,IPs,,
activo,Hawaii 5,10.255.255.181,,,IPs,,
activo,Pedruchillo,10.255.255.182,,,IPs,,
activo,Sant Yago Nilo,10.255.255.142,4C:5E:0C:DE:1F:B5,,IPs,,
activo,N. H. 2mares,10.255.255.145,,,IPs,,
activo,La Marina,10.255.255.105,,,IPs,,
activo,Florencia,10.255.172.12,4C:5E:0C:AC:3F:F1,,IPs,,
activo,Atalaya,10.255.255.146,4C:5E:0C:FE:22:3F,,IPs,,
activo,Los Pesetos,10.255.255.101,,,IPs,,
activo,SW2 Esmeralda,10.162.10.12,04:18:D6:06:7E:89,Sw Ubiquiti 8,TMares,,
activo,Esmeralda - Vegas,10.162.26.12,44:D9:E7:0C:D0:6E,NanoBridge M5 este,TMares,,
activo,Vegas - Esmeralda,10.162.26.13,44:D9:E7:26:D0:42,NanoBridge M5 este,TMares,,
activo,SW Vegas,10.162.26.14,04:18:D6:07:AA:5E,Sw Ubiquiti 5,TMares,,"Note, Note:28/08/2015   Presidente: Bernardo, TF: 625.489.844, 28-08-2015  Angel, propietario, Tf, 649.63.45.94"
activo,AP Vegas Sect 2,10.162.22.10,4C:5E:0C:FE:49:48,Wifi Hotspot,TMares,,
activo,AP Vegas Sect 1,10.162.21.10,4C:5E:0C:F9:47:30,Wifi Hotspot,TMares,,
activo,AP Vegas Sect 3,10.162.23.10,4C:5E:0C:FE:49:4A,Wifi Hotspot,TMares,,
activo,AP Vegas Omni,10.162.24.10,D4:CA:6D:B4:1C:88,Wifi Hotspot,TMares,,
activo,CLU362SECT3-SEC-Norte,10.162.25.10,24:A4:3C:9E:EF:AD,Sectorial Ubiquiti,TMares,,
activo,Central - Rame,10.0.222.94,04:18:D6:AE:58:E2,PTP Ubiquiti 5AC,Central ...,,Maxima elevación.
activo,Base 6.22,10.6.17.10,04:18:D6:84:B6:B4,Sectorial Ubiquiti,La Hita,,
activo,Base 6.32,10.6.18.10,04:18:D6:84:B6:7A,Sectorial Ubiquiti,La Hita,,
activo,Pacheco 3,10.6.39.30,DC:9F:DB:80:BF:9E,Sw Ubiquiti 8,La Hita,,
activo,Base 6.0,10.6.16.10,04:18:D6:EC:A0:15,Sectorial Ubiquiti,La Hita,,
activo,C6 - Oryx,10.6.35.40,04:18:D6:F2:1F:E8,NanoBridge M5 este,La Hita,,
activo,Base 170 2,10.170.12.10,04:18:D6:4C:C4:79,Sectorial Ubiquiti,L.Rame,,
activo,Base 170 1,10.170.11.10,04:18:D6:EC:A0:81,Sectorial Ubiquiti,L.Rame,,
activo,Base 170 5,10.170.15.10,04:18:D6:4C:C4:BF,Sectorial Ubiquiti,L.Rame,,
activo,Base 170 4,10.170.14.10,04:18:D6:4C:C5:BD,Sectorial Ubiquiti,L.Rame,,
activo,Base 170 3,10.170.13.10,04:18:D6:4C:C5:50,Sectorial Ubiquiti,L.Rame,,
activo,Rondasol,10.255.255.41,,,IPs,,
activo,SW Taray Piscina,10.172.20.27,04:18:D6:06:7E:39,Sw Ubiquiti 8,taray,,
activo,Taray-Piscina-Sect2,10.172.20.20,4C:5E:0C:FE:49:58,SXT mikrotik,taray,,
activo,Taray-Piscina-Puño2,10.172.20.21,4C:5E:0C:FE:49:4C,SXT mikrotik,taray,,
activo,Taray Piscina,10.172.20.22,44:D9:E7:0C:D0:AB,NanoBridge M5 oeste,taray,,
activo,Taray triangulo,10.172.20.33,04:18:D6:26:25:73,NanoBridge M5 oeste,taray,,
activo,SW Taray Triangulo (ROTO),10.172.20.50,44:D9:E7:40:D7:0E,Sw Ubiquiti 5,taray,,
activo,Taray-Triangulo-SecGr,10.172.20.17,E4:8D:8C:16:78:1B,Sectorial Ubiquiti,taray,,Orientación 210
activo,taray CormoCirc 1,10.172.20.46,4C:5E:0C:FC:F6:CE,SXT mikrotik,taray,,
activo,taray CormoCirc 2,10.172.20.48,4C:5E:0C:FC:F7:C8,SXT mikrotik,taray,,
activo,SW Taray Cormoran,10.172.20.44,44:D9:E7:40:D9:70,Sw Ubiquiti 8,taray,,
activo,Taray Parque Cormo,10.172.20.43,44:D9:E7:0C:DA:71,NanoBridge M5 oeste,taray,,
activo,taray andaluz 2-1,10.172.20.41,4C:5E:0C:FE:4D:4A,SXT mikrotik,taray,,
activo,taray Andaluz 1,10.172.20.28,04:18:D6:36:7D:72,NanoStation M5,taray,,
activo,taray PiscivenciolaSecGra,10.172.20.18,E4:8D:8C:16:78:07,Sectorial Ubiquiti,taray,,
activo,taray Pisci veneciola 2-2 (POE),10.172.20.52,4C:5E:0C:F4:44:0E,SXT mikrotik,taray,,
activo,taray Pisci Veneciola,10.172.20.51,DC:9F:DB:64:29:05,NanoStation M5,taray,,
activo,taray andaluz 2-2,10.172.20.42,4C:5E:0C:F4:43:40,SXT mikrotik,taray,,
activo,taray Pisci Sur2,10.172.20.55,4C:5E:0C:FC:F6:94,SXT mikrotik,taray,,
activo,taray pisci sur 1 (POE),10.172.20.56,4C:5E:0C:FC:F7:E2,SXT mikrotik,taray,,
activo,taray Pisci sur,10.172.20.54,DC:9F:DB:8E:71:92,NanoStation M5,taray,,
activo,SW taray Andaluz patio2,10.172.20.40,44:D9:E7:40:D3:AA,Sw Ubiquiti 5,taray,,
activo,Taray andaluz 1-2,10.172.20.32,4C:5E:0C:FE:49:62,SXT mikrotik,taray,,
activo,PtP Taray Andaluz 2,10.172.20.39,44:D9:E7:0C:D9:6B,NanoBridge M5 oeste,taray,,
activo,Base 178 1 N,10.178.11.10,24:A4:3C:9A:B5:9D,Sectorial Ubiquiti,Puebla,,
activo,V. Caravaning,10.255.255.78,,,IPs,,
activo,Costa Azul 24 pruebas sino,10.111.14.7,"COM&CCO.,L:16:24:0B",Inyector DSLAM,Costazul,,
activo,taray tenis Norte,10.172.20.88,DC:9F:DB:12:A1:12,NanoStation M5,taray,,
activo,taray Tenis N 2 (POE),10.172.20.60,4C:5E:0C:F4:43:E8,SXT mikrotik,taray,,
activo,taray Tenis N 1,10.172.20.59,4C:5E:0C:F9:4C:B8,SXT mikrotik,taray,,
activo,PtP Taray P.Mediterraneo,10.134.11.20,44:D9:E7:0C:D1:80,NanoBridge M5 este,taray,,
activo,Taray-PlayaSec(POE),10.134.11.16,4C:5E:0C:FC:F7:9E,SXT mikrotik,taray,,
activo,Taray-Playa-2,10.134.11.19,E4:8D:8C:18:06:CA,Sectorial Ubiquiti,taray,,
activo,Taray-Omni-Triangulo,10.172.20.31,E4:8D:8C:F0:72:AF,Omni Ubiquiti,taray,,
activo,Taray Tenis Sur,10.172.20.63,DC:9F:DB:2A:21:B2,NanoStation M5,taray,,
activo,Taray Tenis S 1,10.172.20.36,4C:5E:0C:FE:4D:4C,SXT mikrotik,taray,,
activo,Taray Tenis S 2 (POE),10.172.20.37,4C:5E:0C:FC:F6:F2,SXT mikrotik,taray,,
parcialmente caido,HotSpotServer,10.255.255.195,,Servidor FTP,Global,cpu,
activo,Camachos,10.255.255.128,,,IPs,,
activo,Sabina Mora,10.29.24.12,04:18:D6:24:B2:4B,NanoBridge M5 oeste,Clientes PTP,,
activo,Recepcion 1,10.172.20.72,4C:5E:0C:F4:43:E0,SXT mikrotik,taray,,Antena xxxx   orientacion 20
activo,Base 35.14,10.153.21.10,04:18:D6:5E:CF:D0,Sectorial Ubiquiti,Alfonso Playa,,
activo,PtP Recepcion,10.172.20.80,04:18:D6:94:67:06,NanoStation M5,taray,,
activo,Recepcion san javier (POE),10.172.20.73,4C:5E:0C:FC:F7:B0,SXT mikrotik,taray,,Orientacion 180
activo,MTK C.Blanca,10.255.5.59,E4:8D:8C:86:D8:0A,MikroTik Device,C. Blanca,,
activo,Mar Mayor,10.255.255.132,,,IPs,,
activo,Mtk Central,10.255.255.100,02:53:83:E8:71:6F,CCR1009-8G-1S,Central ...,,
activo,PtP VillasRomanas,10.131.12.11,04:18:D6:94:64:1C,NanoStation M5,CostaManga,,
activo,C77 Nietos,10.255.255.77,4C:5E:0C:E3:45:9C,MikroTik Device,Global,,
activo,C77-C150,10.255.77.150,02:27:22:DA:94:CA,airFiber,Global,,
activo,C150 - C77,10.255.150.10,02:27:22:DA:B7:D5,airFiber,Global,,
activo,C332 MarMayor,10.255.255.132,,CCR1009-8G-1S,Global,,
activo,C332 - C77,10.255.77.107,04:18:D6:A4:55:7C,PTP Ubiquiti 5AC,Global,,
activo,C77 - C335,10.255.77.106,04:18:D6:E8:0A:49,PTP Ubiquiti 5AC,Global,,
desconocido,DSLAM Sino 24,10.115.17.9,"COM&CCO.,L:16:24:14",Inyector DSLAM,StelaMary,,
activo,MTK Napoles 180,10.255.255.180,4C:5E:0C:AF:9F:6B,MikroTik Device,Napoles,,
activo,SW Napoles,10.180.10.11,04:18:D6:06:7D:5D,Sw Ubiquiti 8,Napoles,,
activo,PtP - taray plaza,10.172.20.64,DC:9F:DB:8E:77:23,NanoStation M5,taray,,
activo,Taray Plaza 2 (POE),10.172.20.70,4C:5E:0C:F4:44:08,SXT mikrotik,taray,,
activo,PtP Taray Calle,10.172.20.84,44:D9:E7:0C:D8:92,NanoBridge M5 norte,taray,,
activo,Taray a cormoransur,10.172.20.65,04:18:D6:CC:10:8A,NanoStation M5,taray,,
activo,Taray-Calle-Omni,10.172.20.30,D4:CA:6D:B4:1D:56,Omni Ubiquiti,taray,,
activo,Taray Plaza,10.172.20.69,4C:5E:0C:F9:4C:9E,SXT mikrotik,taray,,
activo,Check Napoles Arriba,10.180.10.8,B0:48:7A:D1:8F:15,Fallo red,Napoles,,
activo,Base 380.1 OM,10.180.11.10,04:18:D6:EC:A0:AD,Omni Ubiquiti,Napoles,,
activo,PtP C380-C374,10.174.11.13,04:18:D6:EC:B3:31,NanoStation M5,Napoles,,
activo,HS-Napoles-1,10.180.15.254,4C:5E:0C:FC:6F:A2,Wifi Hotspot,Napoles,,
activo,HS-Napoles-2,10.180.16.254,4C:5E:0C:F9:4A:3E,Wifi Hotspot,Napoles,,
activo,DSLAM Napoles,10.180.17.9,"COM&CCO.,L:16:24:0A",Inyector DSLAM,Napoles,,
activo,Check Napoles Abajo,10.180.17.8,A0:F3:C1:79:7E:7D,Fallo red,Napoles,,
activo,Costa Manga,10.255.255.133,,,IPs,,
activo,Osiris,10.255.255.135,,,IPs,,
activo,Rubi,10.255.255.123,4C:5E:0C:9F:CA:5D,,IPs,,
activo,Opalo,10.255.255.131,,,IPs,,
activo,Base 18.02 TT,10.18.13.10,04:18:D6:84:B5:40,Sectorial Titanium,La Tercia,,
activo,Base 18.5 PB,10.18.15.10,DC:9F:DB:6A:B8:D4,PTP Ubiquiti 30d,La Tercia,,
activo,Sabina,10.255.255.29,,,IPs,,
activo,Alfonso,10.255.255.11,,,IPs,,
activo,SW Cormoran Sur,10.172.20.66,24:A4:3C:3D:8F:8F,Sw Ubiquiti 5,taray,,
activo,Taray CSur Omni,10.172.20.68,D4:CA:6D:B4:1F:26,MTK Bullet,taray,,
activo,Taray CSur,10.172.20.67,4C:5E:0C:FC:F6:DC,SXT mikrotik,taray,,
activo,Taray-CSur2,10.172.20.38,4C:5E:0C:FC:74:36,SXT mikrotik,taray,,
activo,PtP Taray Piscina2,10.172.20.74,00:27:22:7A:38:6D,NanoStation M5,taray,,
activo,Piscina 8 (POE),10.172.20.76,4C:5E:0C:F4:43:16,SXT mikrotik,taray,,
activo,Central,10.255.255.100,02:53:83:E8:71:6F,,IPs,,
activo,PtP Escosa AC,10.121.13.11,04:18:D6:F8:CE:C1,PTP Ubiquiti 5AC,Nautico,,
activo,PtP Escosa-Nautico,10.121.13.12,04:18:D6:F8:C2:F8,PTP Ubiquiti 5AC,Nautico,,
activo,MTK Escosa,10.255.255.251,,MikroTik Device,Nautico,,
activo,CLU2SECT29 Barcos,10.2.33.20,DC:9F:DB:58:98:24,Sectorial Titanium,Sancty,,
activo,SW EBLF,10.2.33.23,DC:9F:DB:29:5E:BA,Sw Ubiquiti 5,Sancty,,
activo,Algar centro,10.255.255.32,,,IPs,,
activo,MTK C29 Sabina,10.255.255.29,,MikroTik Device,Sabina,,
activo,Taray-Piscina-SECGR,10.172.20.29,E4:8D:8C:18:06:4E,Sectorial Ubiquiti,taray,,Orientacion 135
activo,Taray Pisicna Omni,10.172.20.14,D4:CA:6D:B4:1C:84,MTK Bullet,taray,,
activo,SW Patio Andaluz,10.172.20.19,44:D9:E7:40:D9:79,Sw Ubiquiti 5,taray,,
activo,Taray-CormoranCirc-SecGr REPARAR,10.172.20.89,E4:8D:8C:16:AC:EA,Sectorial Ubiquiti,taray,,
activo,MTK C14,10.255.255.14,,,Global,,
activo,Base 13.2B TT,10.13.15.10,04:18:D6:4C:C4:80,Sectorial Ubiquiti,Hortich,,
activo,Base 13.4B TT,10.13.16.10,04:18:D6:4C:C5:09,Sectorial Ubiquiti,Hortich,,
activo,SW PiscSur,10.172.20.57,44:D9:E7:40:D7:13,Sw Ubiquiti 5,taray,,
activo,SW Taray Plaza,10.172.20.71,44:D9:E7:40:D4:2A,Sw Ubiquiti 5,taray,,
activo,SW Taray Playas,10.134.11.18,04:18:D6:F1:AF:F3,Sw Ubiquiti 5,taray,,
activo,Base 34 7,10.33.13.16,24:A4:3C:F2:DF:64,power bridge,F. Alamo,,Orientado 120º dirección SW
activo,Base 34 7 b,10.33.13.19,68:72:51:02:A9:8A,power bridge,F. Alamo,,Orientado 120º dirección SW
activo,ptp C375-C380,10.255.175.10,04:18:D6:F8:C0:82,PTP Ubiquiti 5AC,Vaporeto,,
activo,PtP C380-C375,10.255.175.12,04:18:D6:F8:C6:E2,PTP Ubiquiti 5AC,Napoles,,
activo,SW Taray Recepcion,10.172.20.86,04:18:D6:31:8B:D9,Sw Ubiquiti 5,taray,,
activo,AF C192-C2,10.255.2.18,02:27:22:DA:94:C6,airFiber,Beaza,,
activo,AF C2-C192,10.255.2.22,02:27:22:DA:8F:4A,airFiber,Sancty,,
activo,MTK C321,10.255.255.121,,MTK RB951,Global,,
activo,MTK C322,10.255.255.122,,MTK RB951,Global,,
caido,C321-C322,10.255.121.3,00:27:22:E0:DB:9C,LocoM5,Global,ping,
caido,C322-C321,10.255.121.2,DC:9F:DB:20:9F:8F,LocoM5,Global,ping,
activo,C7-C321,10.255.7.22,04:18:D6:A4:55:5A,PTP Ubiquiti 5AC,Global,,
activo,C321-C7,10.255.7.21,04:18:D6:A4:25:DB,PTP Ubiquiti 5AC,Global,,
parcialmente caido,MTK C29,10.255.255.29,,MikroTik Device,Global,cpu,
activo,C29-C2,10.255.2.2,02:27:22:DA:B7:C1,airFiber,Global,,
activo,C2-C29,10.255.2.5,02:27:22:DA:B7:92,airFiber,Global,,
activo,Napoles,10.255.255.180,,,IPs,,
activo,C2-C192,10.255.2.22,02:27:22:DA:8F:4A,airFiber,Global,,
activo,C6-C17,10.255.6.2,02:27:22:DA:59:10,airFiber,Global,,
activo,C17-C6,10.255.6.3,02:27:22:DA:58:50,airFiber,Global,,
activo,MTK C22,10.255.255.22,,MikroTik Device,Global,,
activo,C22-C6,10.22.5.22,PipingHotN:30:24:A3,PTP800,Global,,
activo,PtP SHIRO HELMETS,10.17.14.11,04:18:D6:CA:0F:FB,PTP Ubiquiti 5AC,Navarro,,
activo,VillasRomanas(6.23 No Actualizar),10.131.12.2,4C:5E:0C:AB:00:5D,MikroTik Device,CostaManga,,
activo,Base 6.0,10.6.16.10,04:18:D6:EC:A0:15,Omni Ubiquiti,La Hita,,
activo,Base 17 3 C TITANIUM,10.17.26.11,04:18:D6:84:B2:D3,Sectorial Ubiquiti,Navarro,,
activo,MKT C384 Pedru Peque,10.255.255.184,,MikroTik Device,Pedruch,,
activo,Pedrupeq - Hawai2,10.255.184.12,44:D9:E7:5A:04:47,PTP Ubiquiti 5AC,Pedruch,,
activo,Pedruchillo peq,10.255.255.184,,,IPs,,
activo,Taray-SecGraSurPisci,10.172.20.79,E4:8D:8C:10:0F:F4,Sectorial Ubiquiti,taray,,
activo,Taray-Esq-calle-Ext,10.172.20.35,4C:5E:0C:F4:43:38,SXT mikrotik,taray,,
activo,SW,10.172.20.81,44:D9:E7:40:D4:CF,Sw Ubiquiti 5,taray,,
activo,Switch C25,10.25.1.11,04:18:D6:06:B9:CC,Sw Ubiquiti 8,Central ...,,
activo,Base 25.4,10.25.14.10,24:A4:3C:9E:EE:C2,Sectorial Ubiquiti,Central ...,,
activo,HS-Calle2Mayo,10.25.15.11,E4:8D:8C:F1:8C:3E,Wifi Hotspot,Central ...,,
activo,Base 25.2,10.25.12.10,DC:9F:DB:68:B4:B7,Sectorial Ubiquiti,Central ...,,
activo,Base 25.3,10.25.13.10,DC:9F:DB:58:9A:DA,Sectorial Ubiquiti,Central ...,,
activo,R.Check C25,10.25.17.8,00:25:86:DE:42:0B,Fallo red,Central ...,,
activo,HS-PedruchilloSur,10.184.14.10,D4:CA:6D:AC:77:26,Wifi Hotspot,Pedruch,,
activo,HS-pedruchillo-Omni,10.184.15.10,D4:CA:6D:C0:17:A4,Wifi Hotspot,Pedruch,,
activo,Check Nautico 1,10.121.20.8,D8:5D:4C:E4:D1:D9,Fallo red,Nautico,,
parcialmente caido,MTK C323,10.255.255.123,4C:5E:0C:9F:CA:5D,MTK RB951,Global,cpu,
activo,C323-C7,10.255.7.91,68:72:51:08:03:6A,PTP Ubiquiti 30d,Global,,
activo,C7-C323,10.255.7.92,DC:9F:DB:6A:25:55,PTP Ubiquiti 30d,Global,,
parcialmente caido,C323-C332,10.255.132.5,"4C:5E:0C:57:66:9B, 4C:5E:0C:57:66:9C",MTK STX 5AC,Global,cpu,
parcialmente caido,C332-C323,10.255.132.6,D4:CA:6D:F1:17:E8,MTK STX 5AC,Global,cpu,
parcialmente caido,MTK C331,10.255.255.131,,MTK RB951,Global,cpu,
activo,C332-C331,10.255.132.14,04:18:D6:AE:F7:43,PTP Ubiquiti 5AC,Global,,
activo,C331-C332,10.255.132.12,04:18:D6:AE:F7:85,PTP Ubiquiti 5AC,Global,,
parcialmente caido,MTK C333,10.255.255.133,,MTK RB951,Global,cpu,
activo,C331-C333,10.255.131.6,24:A4:3C:F6:C3:81,PTP Ubiquiti 30d,Global,,
activo,C333-C331,10.255.131.5,24:A4:3C:90:4F:95,PTP Ubiquiti 30d,Global,,
activo,PtP PB400 M5 Libre,10.141.33.11,04:18:D6:24:95:D3,PTP Ubiquiti 30d,Snipe,,
activo,C333-C322,10.255.122.3,24:A4:3C:40:79:A8,PTP Ubiquiti 30d,Global,,
activo,C322-C333,10.255.122.4,24:A4:3C:8C:FE:DC,PTP Ubiquiti 30d,Global,,
activo,C6-C22,10.6.39.220,PipingHotN:30:22:10,PTP800,Global,,
activo,MKT Triton C324,10.255.255.124,,MTK RB951,Nautico,,
activo,C324-C323,10.255.123.11,04:18:D6:A4:4A:FC,PTP Ubiquiti 5AC,Nautico,,
activo,C323-C324,10.255.123.10,04:18:D6:A4:4A:5F,PTP Ubiquiti 5AC,Nautico,,
activo,SW-Triton,10.124.10.11,04:18:D6:06:7E:56,Sw Ubiquiti 8,Nautico,,
activo,HS-LaPuebla1,10.177.13.10,D4:CA:6D:B4:1C:70,Wifi Hotspot,Puebla,,
activo,HS-LaPuebla2,10.177.14.10,4C:5E:0C:FC:70:2E,Wifi Hotspot,Puebla,,
activo,Rcheck,10.124.10.8,90:F6:52:63:98:99,Fallo red,Nautico,,Autonomía Sai - 1h 45min
activo,inyector,10.124.17.9,3BSYSTEMIN:12:08:05,Inyector DSLAM,Nautico,,
activo,Base 324.1,10.124.11.10,DC:9F:DB:68:AF:ED,Omni alvarion,Nautico,,
activo,HS Triton,10.124.15.254,D4:CA:6D:B4:1C:82,Wifi Hotspot,Nautico,,
activo,Taray-Patio-Andaluz 2-2,10.172.20.53,4C:5E:0C:FE:4D:48,SXT mikrotik,taray,,
activo,Taray-PatioAndaluz3-2,10.172.20.47,4C:5E:0C:F9:4C:D8,SXT mikrotik,taray,,
activo,AF C101-C50,10.255.101.10,02:27:22:DA:BC:67,airFiber,Pesetos,,
activo,MTK C50 El Palmero,10.255.255.50,,CCR1009-8G-1S,Palmero,,
activo,AF C50-C101,10.255.101.12,02:27:22:DA:BA:BC,airFiber,Palmero,,
activo,SW1 C50,10.50.10.11,04:18:D6:06:B9:CF,Sw Ubiquiti 8,Palmero,,
activo,Base 50.1 OM,10.50.11.10,44:D9:E7:0E:07:E4,Omni Ubiquiti,Palmero,,
activo,RCheck El Palmero,10.50.10.8,F8:D1:11:9E:49:F9,Fallo red,Palmero,,
activo,Palmero - Galifa,10.255.50.38,04:18:D6:E8:0B:A8,PTP Ubiquiti 5AC,Palmero,,
activo,Palmero - Aljorra,10.255.50.3,04:18:D6:A4:4A:2A,PTP Ubiquiti 5AC,Palmero,,
activo,Palmero - Cuesta blanca,10.255.50.10,04:18:D6:E8:0D:70,PTP Ubiquiti 5AC,Palmero,,
activo,Palmero - Perin,10.255.50.18,04:18:D6:E8:0C:38,PTP Ubiquiti 5AC,Palmero,,
activo,HS-Plaza-P.Estrecho,10.119.14.24,D4:CA:6D:B4:1E:78,Wifi Hotspot,Pozo E.,,
activo,P.EstrechoPlaza,10.119.14.24,D4:CA:6D:B4:1E:78,,HotSpot EM,,
activo,Base 50.3,10.50.13.10,04:18:D6:4C:C4:9B,Sectorial Titanium,Palmero,,
activo,Base 50.4,10.50.14.10,04:18:D6:4C:C4:E8,Sectorial Titanium,Palmero,,
activo,Base 50.2,10.50.12.10,04:18:D6:4C:C4:BD,Sectorial Titanium,Palmero,,
activo,Base 50.5,10.50.15.10,04:18:D6:4C:C4:BB,Sectorial Titanium,Palmero,,
activo,HS Palmero,10.50.26.11,E4:8D:8C:F0:55:11,Wifi Hotspot,Palmero,,
activo,AF C50-C5,10.255.50.30,02:27:22:DA:BC:8E,airFiber,Palmero,,
activo,C.Blanca-Palmero,10.255.50.11,04:18:D6:A4:4A:61,PTP Ubiquiti 5AC,C. Blanca,,
activo,SW2 C50,10.50.10.12,04:18:D6:06:7E:36,Sw Ubiquiti 8,Palmero,,
activo,Portman -Santy,10.2.33.15,04:18:D6:A4:4A:31,PTP Ubiquiti 5AC,Sancty,,
activo,CNP - FRL,10.2.33.19,24:A4:3C:6A:79:78,NanoStation M5,Sancty,,
activo,FRL -CNP,10.2.33.21,24:A4:3C:34:CE:E5,NanoStation M5,Sancty,,
activo,CLU2SECT20,10.2.33.22,24:A4:3C:9E:F0:36,Sectorial Ubiquiti,Sancty,,
activo,AlfonsoCasa2,10.11.26.11,4C:5E:0C:A4:2B:34,,HotSpot EM,,
activo,CasaAlfonso1,10.11.26.12,4C:5E:0C:A2:D2:24,,HotSpot EM,,
activo,HS-CasaAlfonso2,10.11.26.11,4C:5E:0C:A4:2B:34,Wifi Hotspot,Pozo E.,,
activo,HS-CasaAlfonso1,10.11.26.12,4C:5E:0C:A2:D2:24,Wifi Hotspot,Pozo E.,,
activo,10.255.242.10,10.255.242.10,04:18:D6:A4:49:20,PTP Ubiquiti 5AC,Alcazares,,
activo,Base 179.2 TT,10.179.12.10,04:18:D6:4C:EF:39,Sectorial Titanium,Puebla,,
activo,Base 179.3,10.179.13.10,04:18:D6:EC:9F:C9,Sectorial Ubiquiti,Puebla,,
activo,CLU 179.4,10.179.14.10,DC:9F:DB:58:9B:DF,Sectorial Ubiquiti,Puebla,,
activo,Base 11.81,10.119.17.10,04:18:D6:4C:C0:A4,Sectorial Titanium,Pozo E.,,
activo,HS-Calvario,10.4.10.17,D4:CA:6D:8D:4E:74,Wifi Hotspot,Calvario..,,
activo,HS-Calvario,10.4.10.17,D4:CA:6D:8D:4E:74,,HotSpot EM,,
activo,Palmero - Central,10.50.10.5,PipingHotN:30:1D:38,PTP800,Palmero,,
activo,Base 7.05 TT,10.7.34.10,04:18:D6:84:B4:54,Sectorial Ubiquiti,Villas,,
activo,VillarAlto - Verdimed,10.255.22.58,04:18:D6:AE:58:CC,PTP Ubiquiti 5AC,Villaralto,,
activo,MKT Verdimed,10.255.255.225,,MikroTik Device,Verdimed,,
activo,verdimed - Villaralto,10.255.22.59,04:18:D6:A4:4A:AC,PTP Ubiquiti 5AC,Verdimed,,
activo,Base 225 1,10.225.11.10,24:A4:3C:9A:B4:37,Omni Ubiquiti,Verdimed,,
activo,Base 225 4 Mirador,10.225.14.10,04:18:D6:84:B4:91,Sectorial Ubiquiti,Verdimed,,
activo,Base 225 3 Cabezo gordo,10.225.13.10,04:18:D6:84:B4:EC,Sectorial Ubiquiti,Verdimed,,
activo,Base 225 2 SJ Centro,10.225.12.10,04:18:D6:84:B4:CC,Sectorial Ubiquiti,Verdimed,,
activo,SW Verdimed,10.225.10.11,04:18:D6:06:B9:C6,Sw Ubiquiti 8,Verdimed,,
activo,Check Verdimed,10.225.10.8,F4:EC:38:AF:1F:EB,Fallo red,Verdimed,,
activo,verdimed - SJ Park,10.255.225.6,04:18:D6:A4:4B:A6,PTP Ubiquiti 5AC,Verdimed,,
